gilligan.crew.hut	gilligan.crew.hut	723
maryann.girl.hut	professor.hut	2962
ginger.girl.hut	laser3.copyroom.hut	6263
laser3.copyroom.hut	gilligan.crew.hut	7852
ginger.girl.hut	laser3.copyroom.hut	3646
fileserver.copyroom.hut	laser3.copyroom.hut	9999
fileserver.copyroom.hut	laser3.copyroom.hut	3795
gilligan.crew.hut	gilligan.crew.hut	194
ginger.girl.hut	skipper.crew.hut	8536
gilligan.crew.hut	ginger.girl.hut	937
ginger.girl.hut	ginger.girl.hut	4902
laser3.copyroom.hut	ginger.girl.hut	3829
fileserver.copyroom.hut	laser3.copyroom.hut	4042
professor.hut	laser3.copyroom.hut	1191
ginger.girl.hut	fileserver.copyroom.hut	7608
maryann.girl.hut	skipper.crew.hut	5918
gilligan.crew.hut	maryann.girl.hut	6392
gilligan.crew.hut	gilligan.crew.hut	7234
skipper.crew.hut	laser3.copyroom.hut	1105
gilligan.crew.hut	gilligan.crew.hut	4745
laser3.copyroom.hut	skipper.crew.hut	3231
laser3.copyroom.hut	laser3.copyroom.hut	4285
laser3.copyroom.hut	skipper.crew.hut	8173
ginger.girl.hut	fileserver.copyroom.hut	2538
fileserver.copyroom.hut	ginger.girl.hut	2958
professor.hut	maryann.girl.hut	9275
fileserver.copyroom.hut	ginger.girl.hut	7339
laser3.copyroom.hut	ginger.girl.hut	1450
professor.hut	professor.hut	6339
skipper.crew.hut	maryann.girl.hut	1268
maryann.girl.hut	professor.hut	9353
gilligan.crew.hut	fileserver.copyroom.hut	5854
fileserver.copyroom.hut	professor.hut	4196
fileserver.copyroom.hut	fileserver.copyroom.hut	9674
skipper.crew.hut	professor.hut	9724
skipper.crew.hut	laser3.copyroom.hut	1956
gilligan.crew.hut	maryann.girl.hut	759
maryann.girl.hut	professor.hut	7781
fileserver.copyroom.hut	skipper.crew.hut	8630
skipper.crew.hut	gilligan.crew.hut	80
fileserver.copyroom.hut	gilligan.crew.hut	4497
laser3.copyroom.hut	fileserver.copyroom.hut	9692
ginger.girl.hut	ginger.girl.hut	7663
gilligan.crew.hut	gilligan.crew.hut	3471
professor.hut	skipper.crew.hut	4521
fileserver.copyroom.hut	laser3.copyroom.hut	9298
professor.hut	maryann.girl.hut	6716
gilligan.crew.hut	professor.hut	5643
skipper.crew.hut	maryann.girl.hut	765
professor.hut	laser3.copyroom.hut	775
professor.hut	gilligan.crew.hut	4550
gilligan.crew.hut	professor.hut	2455
professor.hut	fileserver.copyroom.hut	4971
professor.hut	ginger.girl.hut	8703
laser3.copyroom.hut	gilligan.crew.hut	200
skipper.crew.hut	maryann.girl.hut	4083
ginger.girl.hut	professor.hut	8997
skipper.crew.hut	professor.hut	8674
skipper.crew.hut	gilligan.crew.hut	4620
gilligan.crew.hut	skipper.crew.hut	598
laser3.copyroom.hut	gilligan.crew.hut	9108
skipper.crew.hut	gilligan.crew.hut	4396
fileserver.copyroom.hut	professor.hut	9559
laser3.copyroom.hut	skipper.crew.hut	5366
professor.hut	ginger.girl.hut	3966
maryann.girl.hut	gilligan.crew.hut	7316
laser3.copyroom.hut	laser3.copyroom.hut	3583
gilligan.crew.hut	gilligan.crew.hut	5938
ginger.girl.hut	skipper.crew.hut	9128
ginger.girl.hut	professor.hut	8735
laser3.copyroom.hut	laser3.copyroom.hut	9750
fileserver.copyroom.hut	skipper.crew.hut	8495
maryann.girl.hut	laser3.copyroom.hut	8368
laser3.copyroom.hut	ginger.girl.hut	689
fileserver.copyroom.hut	fileserver.copyroom.hut	371
maryann.girl.hut	skipper.crew.hut	642
maryann.girl.hut	professor.hut	8521
gilligan.crew.hut	professor.hut	653
maryann.girl.hut	professor.hut	7677
professor.hut	professor.hut	7760
laser3.copyroom.hut	skipper.crew.hut	8225
maryann.girl.hut	laser3.copyroom.hut	547
gilligan.crew.hut	laser3.copyroom.hut	4301
maryann.girl.hut	professor.hut	131
fileserver.copyroom.hut	fileserver.copyroom.hut	5630
maryann.girl.hut	fileserver.copyroom.hut	3835
maryann.girl.hut	professor.hut	101
laser3.copyroom.hut	fileserver.copyroom.hut	4457
maryann.girl.hut	gilligan.crew.hut	6481
skipper.crew.hut	laser3.copyroom.hut	5729
skipper.crew.hut	laser3.copyroom.hut	6047
laser3.copyroom.hut	professor.hut	2452
ginger.girl.hut	skipper.crew.hut	2793
skipper.crew.hut	fileserver.copyroom.hut	2751
fileserver.copyroom.hut	ginger.girl.hut	7001
skipper.crew.hut	professor.hut	7221
skipper.crew.hut	ginger.girl.hut	6520
laser3.copyroom.hut	gilligan.crew.hut	5294
maryann.girl.hut	laser3.copyroom.hut	2094
laser3.copyroom.hut	laser3.copyroom.hut	1821
laser3.copyroom.hut	fileserver.copyroom.hut	110
skipper.crew.hut	fileserver.copyroom.hut	3270
professor.hut	skipper.crew.hut	9069
professor.hut	fileserver.copyroom.hut	3452
ginger.girl.hut	gilligan.crew.hut	1860
professor.hut	gilligan.crew.hut	2523
fileserver.copyroom.hut	maryann.girl.hut	882
gilligan.crew.hut	professor.hut	6334
ginger.girl.hut	maryann.girl.hut	3436
fileserver.copyroom.hut	ginger.girl.hut	2351
gilligan.crew.hut	fileserver.copyroom.hut	3811
ginger.girl.hut	laser3.copyroom.hut	9560
maryann.girl.hut	ginger.girl.hut	7446
fileserver.copyroom.hut	gilligan.crew.hut	133
fileserver.copyroom.hut	ginger.girl.hut	4459
maryann.girl.hut	ginger.girl.hut	6780
ginger.girl.hut	fileserver.copyroom.hut	6534
ginger.girl.hut	laser3.copyroom.hut	2617
fileserver.copyroom.hut	professor.hut	2767
professor.hut	fileserver.copyroom.hut	8917
laser3.copyroom.hut	professor.hut	1848
skipper.crew.hut	maryann.girl.hut	8803
gilligan.crew.hut	professor.hut	2389
professor.hut	professor.hut	1400
skipper.crew.hut	fileserver.copyroom.hut	7262
fileserver.copyroom.hut	laser3.copyroom.hut	2271
gilligan.crew.hut	professor.hut	2578
ginger.girl.hut	gilligan.crew.hut	3547
skipper.crew.hut	fileserver.copyroom.hut	8254
ginger.girl.hut	laser3.copyroom.hut	1214
ginger.girl.hut	maryann.girl.hut	4651
maryann.girl.hut	gilligan.crew.hut	270
gilligan.crew.hut	laser3.copyroom.hut	7315
ginger.girl.hut	fileserver.copyroom.hut	8983
maryann.girl.hut	laser3.copyroom.hut	4990
professor.hut	professor.hut	8618
maryann.girl.hut	ginger.girl.hut	5363
gilligan.crew.hut	skipper.crew.hut	2487
fileserver.copyroom.hut	maryann.girl.hut	7543
maryann.girl.hut	ginger.girl.hut	2770
gilligan.crew.hut	gilligan.crew.hut	4434
laser3.copyroom.hut	gilligan.crew.hut	7928
gilligan.crew.hut	maryann.girl.hut	5492
skipper.crew.hut	skipper.crew.hut	7814
fileserver.copyroom.hut	skipper.crew.hut	7254
ginger.girl.hut	gilligan.crew.hut	4881
laser3.copyroom.hut	gilligan.crew.hut	1009
gilligan.crew.hut	fileserver.copyroom.hut	2299
fileserver.copyroom.hut	maryann.girl.hut	4977
professor.hut	skipper.crew.hut	9171
skipper.crew.hut	professor.hut	7039
ginger.girl.hut	professor.hut	2587
skipper.crew.hut	professor.hut	3921
gilligan.crew.hut	gilligan.crew.hut	129
ginger.girl.hut	gilligan.crew.hut	7423
fileserver.copyroom.hut	laser3.copyroom.hut	4058
ginger.girl.hut	gilligan.crew.hut	3500
skipper.crew.hut	maryann.girl.hut	8045
professor.hut	maryann.girl.hut	4275
laser3.copyroom.hut	skipper.crew.hut	9158
professor.hut	fileserver.copyroom.hut	1482
gilligan.crew.hut	gilligan.crew.hut	6689
skipper.crew.hut	maryann.girl.hut	661
fileserver.copyroom.hut	ginger.girl.hut	4314
professor.hut	maryann.girl.hut	4390
maryann.girl.hut	maryann.girl.hut	4050
gilligan.crew.hut	professor.hut	4800
skipper.crew.hut	fileserver.copyroom.hut	3941
professor.hut	skipper.crew.hut	3059
ginger.girl.hut	maryann.girl.hut	1536
gilligan.crew.hut	ginger.girl.hut	286
professor.hut	skipper.crew.hut	3066
professor.hut	laser3.copyroom.hut	8701
gilligan.crew.hut	professor.hut	9119
maryann.girl.hut	fileserver.copyroom.hut	7368
ginger.girl.hut	fileserver.copyroom.hut	817
skipper.crew.hut	laser3.copyroom.hut	8043
skipper.crew.hut	professor.hut	6944
skipper.crew.hut	laser3.copyroom.hut	8827
fileserver.copyroom.hut	skipper.crew.hut	6516
fileserver.copyroom.hut	fileserver.copyroom.hut	7096
laser3.copyroom.hut	professor.hut	4865
fileserver.copyroom.hut	gilligan.crew.hut	2423
maryann.girl.hut	skipper.crew.hut	2362
gilligan.crew.hut	fileserver.copyroom.hut	8806
skipper.crew.hut	professor.hut	1882
gilligan.crew.hut	maryann.girl.hut	524
skipper.crew.hut	ginger.girl.hut	1135
gilligan.crew.hut	fileserver.copyroom.hut	7323
gilligan.crew.hut	ginger.girl.hut	625
laser3.copyroom.hut	maryann.girl.hut	8064
fileserver.copyroom.hut	maryann.girl.hut	1744
maryann.girl.hut	ginger.girl.hut	3
gilligan.crew.hut	laser3.copyroom.hut	5375
professor.hut	maryann.girl.hut	7422
laser3.copyroom.hut	fileserver.copyroom.hut	7464
skipper.crew.hut	ginger.girl.hut	1749
maryann.girl.hut	laser3.copyroom.hut	9720
maryann.girl.hut	skipper.crew.hut	4446
skipper.crew.hut	skipper.crew.hut	2574
maryann.girl.hut	gilligan.crew.hut	6357
laser3.copyroom.hut	skipper.crew.hut	5220
professor.hut	maryann.girl.hut	3471
ginger.girl.hut	laser3.copyroom.hut	9051
maryann.girl.hut	laser3.copyroom.hut	7365
fileserver.copyroom.hut	maryann.girl.hut	474
laser3.copyroom.hut	professor.hut	1695
maryann.girl.hut	ginger.girl.hut	475
skipper.crew.hut	gilligan.crew.hut	255
skipper.crew.hut	fileserver.copyroom.hut	62
fileserver.copyroom.hut	laser3.copyroom.hut	9182
laser3.copyroom.hut	gilligan.crew.hut	154
skipper.crew.hut	skipper.crew.hut	7200
ginger.girl.hut	ginger.girl.hut	992
ginger.girl.hut	skipper.crew.hut	679
laser3.copyroom.hut	gilligan.crew.hut	2594
laser3.copyroom.hut	fileserver.copyroom.hut	603
maryann.girl.hut	maryann.girl.hut	5731
laser3.copyroom.hut	professor.hut	8519
ginger.girl.hut	skipper.crew.hut	4969
laser3.copyroom.hut	gilligan.crew.hut	8286
ginger.girl.hut	professor.hut	2690
gilligan.crew.hut	maryann.girl.hut	2434
professor.hut	ginger.girl.hut	9600
ginger.girl.hut	professor.hut	9239
fileserver.copyroom.hut	fileserver.copyroom.hut	8235
skipper.crew.hut	professor.hut	6007
professor.hut	fileserver.copyroom.hut	1258
ginger.girl.hut	fileserver.copyroom.hut	7242
ginger.girl.hut	gilligan.crew.hut	6909
gilligan.crew.hut	skipper.crew.hut	700
skipper.crew.hut	ginger.girl.hut	9080
ginger.girl.hut	skipper.crew.hut	642
professor.hut	gilligan.crew.hut	5598
laser3.copyroom.hut	ginger.girl.hut	5499
maryann.girl.hut	laser3.copyroom.hut	2256
laser3.copyroom.hut	gilligan.crew.hut	132
maryann.girl.hut	professor.hut	1820
professor.hut	maryann.girl.hut	2818
gilligan.crew.hut	ginger.girl.hut	9432
gilligan.crew.hut	maryann.girl.hut	4927
professor.hut	professor.hut	9060
fileserver.copyroom.hut	gilligan.crew.hut	2752
fileserver.copyroom.hut	skipper.crew.hut	2695
professor.hut	skipper.crew.hut	8542
ginger.girl.hut	laser3.copyroom.hut	3033
maryann.girl.hut	skipper.crew.hut	7300
gilligan.crew.hut	ginger.girl.hut	9573
ginger.girl.hut	professor.hut	2953
ginger.girl.hut	gilligan.crew.hut	862
gilligan.crew.hut	maryann.girl.hut	1799
laser3.copyroom.hut	ginger.girl.hut	7712
professor.hut	fileserver.copyroom.hut	8781
fileserver.copyroom.hut	fileserver.copyroom.hut	1060
ginger.girl.hut	maryann.girl.hut	1563
maryann.girl.hut	skipper.crew.hut	1897
professor.hut	skipper.crew.hut	5955
laser3.copyroom.hut	ginger.girl.hut	1027
maryann.girl.hut	gilligan.crew.hut	159
maryann.girl.hut	fileserver.copyroom.hut	7214
gilligan.crew.hut	laser3.copyroom.hut	5781
fileserver.copyroom.hut	ginger.girl.hut	1898
fileserver.copyroom.hut	gilligan.crew.hut	698
gilligan.crew.hut	gilligan.crew.hut	3935
gilligan.crew.hut	maryann.girl.hut	350
maryann.girl.hut	maryann.girl.hut	9125
gilligan.crew.hut	fileserver.copyroom.hut	171
laser3.copyroom.hut	laser3.copyroom.hut	3064
laser3.copyroom.hut	fileserver.copyroom.hut	7608
ginger.girl.hut	professor.hut	3580
ginger.girl.hut	laser3.copyroom.hut	7772
laser3.copyroom.hut	maryann.girl.hut	8228
skipper.crew.hut	maryann.girl.hut	1320
ginger.girl.hut	ginger.girl.hut	9071
fileserver.copyroom.hut	fileserver.copyroom.hut	3150
laser3.copyroom.hut	maryann.girl.hut	2173
gilligan.crew.hut	laser3.copyroom.hut	533
laser3.copyroom.hut	gilligan.crew.hut	1534
maryann.girl.hut	laser3.copyroom.hut	7875
ginger.girl.hut	skipper.crew.hut	9796
maryann.girl.hut	ginger.girl.hut	6388
gilligan.crew.hut	ginger.girl.hut	5480
skipper.crew.hut	skipper.crew.hut	9686
fileserver.copyroom.hut	skipper.crew.hut	5198
fileserver.copyroom.hut	fileserver.copyroom.hut	8333
laser3.copyroom.hut	fileserver.copyroom.hut	9064
gilligan.crew.hut	laser3.copyroom.hut	2110
skipper.crew.hut	professor.hut	6489
laser3.copyroom.hut	professor.hut	2531
skipper.crew.hut	professor.hut	9017
laser3.copyroom.hut	skipper.crew.hut	3193
gilligan.crew.hut	gilligan.crew.hut	8194
laser3.copyroom.hut	gilligan.crew.hut	2897
professor.hut	professor.hut	6131
skipper.crew.hut	gilligan.crew.hut	3865
fileserver.copyroom.hut	maryann.girl.hut	9308
gilligan.crew.hut	professor.hut	7359
laser3.copyroom.hut	fileserver.copyroom.hut	5519
laser3.copyroom.hut	gilligan.crew.hut	4813
gilligan.crew.hut	professor.hut	3028
gilligan.crew.hut	professor.hut	6316
gilligan.crew.hut	professor.hut	9934
gilligan.crew.hut	laser3.copyroom.hut	8029
laser3.copyroom.hut	gilligan.crew.hut	7509
laser3.copyroom.hut	maryann.girl.hut	6605
laser3.copyroom.hut	fileserver.copyroom.hut	9495
ginger.girl.hut	professor.hut	5949
maryann.girl.hut	maryann.girl.hut	1868
professor.hut	ginger.girl.hut	7407
ginger.girl.hut	laser3.copyroom.hut	4577
ginger.girl.hut	ginger.girl.hut	4324
ginger.girl.hut	gilligan.crew.hut	7017
professor.hut	fileserver.copyroom.hut	6516
professor.hut	laser3.copyroom.hut	6794
skipper.crew.hut	gilligan.crew.hut	59
fileserver.copyroom.hut	ginger.girl.hut	1457
laser3.copyroom.hut	laser3.copyroom.hut	8095
ginger.girl.hut	skipper.crew.hut	4259
fileserver.copyroom.hut	skipper.crew.hut	8652
professor.hut	laser3.copyroom.hut	263
laser3.copyroom.hut	ginger.girl.hut	822
professor.hut	skipper.crew.hut	3923
professor.hut	laser3.copyroom.hut	7905
skipper.crew.hut	ginger.girl.hut	4193
professor.hut	ginger.girl.hut	7253
skipper.crew.hut	fileserver.copyroom.hut	5114
fileserver.copyroom.hut	ginger.girl.hut	1229
skipper.crew.hut	gilligan.crew.hut	1144
laser3.copyroom.hut	gilligan.crew.hut	7705
skipper.crew.hut	skipper.crew.hut	2604
maryann.girl.hut	skipper.crew.hut	157
gilligan.crew.hut	ginger.girl.hut	5345
maryann.girl.hut	fileserver.copyroom.hut	1413
ginger.girl.hut	gilligan.crew.hut	4846
laser3.copyroom.hut	maryann.girl.hut	7367
skipper.crew.hut	fileserver.copyroom.hut	266
professor.hut	fileserver.copyroom.hut	2628
laser3.copyroom.hut	maryann.girl.hut	7678
maryann.girl.hut	ginger.girl.hut	8223
skipper.crew.hut	professor.hut	8927
skipper.crew.hut	fileserver.copyroom.hut	3324
fileserver.copyroom.hut	gilligan.crew.hut	6858
laser3.copyroom.hut	professor.hut	6031
gilligan.crew.hut	skipper.crew.hut	3101
ginger.girl.hut	skipper.crew.hut	8014
skipper.crew.hut	ginger.girl.hut	4463
professor.hut	gilligan.crew.hut	8239
maryann.girl.hut	skipper.crew.hut	8910
professor.hut	skipper.crew.hut	534
fileserver.copyroom.hut	fileserver.copyroom.hut	6496
laser3.copyroom.hut	ginger.girl.hut	2750
gilligan.crew.hut	fileserver.copyroom.hut	7024
skipper.crew.hut	gilligan.crew.hut	579
ginger.girl.hut	skipper.crew.hut	8083
laser3.copyroom.hut	laser3.copyroom.hut	4488
professor.hut	maryann.girl.hut	7532
fileserver.copyroom.hut	fileserver.copyroom.hut	7100
laser3.copyroom.hut	professor.hut	1418
maryann.girl.hut	ginger.girl.hut	7108
gilligan.crew.hut	ginger.girl.hut	2525
fileserver.copyroom.hut	skipper.crew.hut	1617
fileserver.copyroom.hut	laser3.copyroom.hut	2127
maryann.girl.hut	gilligan.crew.hut	6976
ginger.girl.hut	ginger.girl.hut	8508
fileserver.copyroom.hut	maryann.girl.hut	2099
skipper.crew.hut	skipper.crew.hut	5927
laser3.copyroom.hut	maryann.girl.hut	878
laser3.copyroom.hut	maryann.girl.hut	9114
laser3.copyroom.hut	laser3.copyroom.hut	4742
professor.hut	skipper.crew.hut	7314
laser3.copyroom.hut	skipper.crew.hut	3594
professor.hut	ginger.girl.hut	9887
gilligan.crew.hut	ginger.girl.hut	8926
maryann.girl.hut	gilligan.crew.hut	364
professor.hut	skipper.crew.hut	846
maryann.girl.hut	gilligan.crew.hut	7652
gilligan.crew.hut	professor.hut	9450
laser3.copyroom.hut	professor.hut	2537
maryann.girl.hut	professor.hut	129
maryann.girl.hut	laser3.copyroom.hut	9210
laser3.copyroom.hut	maryann.girl.hut	9312
fileserver.copyroom.hut	laser3.copyroom.hut	1345
skipper.crew.hut	fileserver.copyroom.hut	638
fileserver.copyroom.hut	skipper.crew.hut	7921
skipper.crew.hut	gilligan.crew.hut	7437
fileserver.copyroom.hut	ginger.girl.hut	850
laser3.copyroom.hut	maryann.girl.hut	1458
professor.hut	professor.hut	2464
professor.hut	fileserver.copyroom.hut	5673
laser3.copyroom.hut	ginger.girl.hut	6781
gilligan.crew.hut	fileserver.copyroom.hut	8186
gilligan.crew.hut	professor.hut	3325
laser3.copyroom.hut	gilligan.crew.hut	1867
skipper.crew.hut	maryann.girl.hut	1556
gilligan.crew.hut	gilligan.crew.hut	4482
fileserver.copyroom.hut	gilligan.crew.hut	8105
professor.hut	laser3.copyroom.hut	4721
maryann.girl.hut	gilligan.crew.hut	1165
maryann.girl.hut	gilligan.crew.hut	103
gilligan.crew.hut	fileserver.copyroom.hut	3616
ginger.girl.hut	skipper.crew.hut	7713
professor.hut	fileserver.copyroom.hut	6585
gilligan.crew.hut	maryann.girl.hut	7785
fileserver.copyroom.hut	gilligan.crew.hut	8119
ginger.girl.hut	skipper.crew.hut	4333
fileserver.copyroom.hut	skipper.crew.hut	1651
ginger.girl.hut	professor.hut	979
laser3.copyroom.hut	professor.hut	1442
skipper.crew.hut	fileserver.copyroom.hut	3923
professor.hut	maryann.girl.hut	4859
gilligan.crew.hut	maryann.girl.hut	4616
maryann.girl.hut	professor.hut	9765
fileserver.copyroom.hut	laser3.copyroom.hut	4367
skipper.crew.hut	maryann.girl.hut	3867
fileserver.copyroom.hut	professor.hut	4564
maryann.girl.hut	fileserver.copyroom.hut	9410
skipper.crew.hut	fileserver.copyroom.hut	5484
maryann.girl.hut	maryann.girl.hut	2214
maryann.girl.hut	fileserver.copyroom.hut	4588
laser3.copyroom.hut	ginger.girl.hut	4208
laser3.copyroom.hut	ginger.girl.hut	541
gilligan.crew.hut	laser3.copyroom.hut	8312
professor.hut	fileserver.copyroom.hut	4970
gilligan.crew.hut	laser3.copyroom.hut	1155
skipper.crew.hut	gilligan.crew.hut	5446
skipper.crew.hut	laser3.copyroom.hut	6847
ginger.girl.hut	gilligan.crew.hut	5479
maryann.girl.hut	fileserver.copyroom.hut	1796
gilligan.crew.hut	fileserver.copyroom.hut	8577
gilligan.crew.hut	laser3.copyroom.hut	3490
maryann.girl.hut	ginger.girl.hut	9312
gilligan.crew.hut	gilligan.crew.hut	2642
fileserver.copyroom.hut	skipper.crew.hut	3687
gilligan.crew.hut	maryann.girl.hut	1016
ginger.girl.hut	gilligan.crew.hut	9681
skipper.crew.hut	ginger.girl.hut	8185
fileserver.copyroom.hut	maryann.girl.hut	3586
maryann.girl.hut	laser3.copyroom.hut	723
gilligan.crew.hut	maryann.girl.hut	8771
gilligan.crew.hut	maryann.girl.hut	8619
laser3.copyroom.hut	professor.hut	522
ginger.girl.hut	ginger.girl.hut	8953
fileserver.copyroom.hut	laser3.copyroom.hut	226
laser3.copyroom.hut	gilligan.crew.hut	911
professor.hut	fileserver.copyroom.hut	7180
skipper.crew.hut	gilligan.crew.hut	7738
fileserver.copyroom.hut	skipper.crew.hut	2745
skipper.crew.hut	professor.hut	3763
laser3.copyroom.hut	maryann.girl.hut	9391
fileserver.copyroom.hut	skipper.crew.hut	8647
laser3.copyroom.hut	skipper.crew.hut	8847
professor.hut	maryann.girl.hut	2377
fileserver.copyroom.hut	skipper.crew.hut	1894
skipper.crew.hut	fileserver.copyroom.hut	3797
laser3.copyroom.hut	ginger.girl.hut	631
ginger.girl.hut	fileserver.copyroom.hut	8594
gilligan.crew.hut	professor.hut	3563
fileserver.copyroom.hut	maryann.girl.hut	1200
gilligan.crew.hut	maryann.girl.hut	3274
fileserver.copyroom.hut	maryann.girl.hut	2446
professor.hut	professor.hut	9407
laser3.copyroom.hut	maryann.girl.hut	8207
ginger.girl.hut	fileserver.copyroom.hut	7898
maryann.girl.hut	professor.hut	6764
laser3.copyroom.hut	ginger.girl.hut	7239
maryann.girl.hut	ginger.girl.hut	6063
fileserver.copyroom.hut	professor.hut	2899
maryann.girl.hut	fileserver.copyroom.hut	2105
fileserver.copyroom.hut	ginger.girl.hut	5538
gilligan.crew.hut	fileserver.copyroom.hut	6518
skipper.crew.hut	professor.hut	7357
laser3.copyroom.hut	gilligan.crew.hut	2713
gilligan.crew.hut	ginger.girl.hut	1602
laser3.copyroom.hut	ginger.girl.hut	3388
ginger.girl.hut	fileserver.copyroom.hut	1042
laser3.copyroom.hut	gilligan.crew.hut	8758
gilligan.crew.hut	maryann.girl.hut	1253
maryann.girl.hut	fileserver.copyroom.hut	4723
gilligan.crew.hut	maryann.girl.hut	2967
maryann.girl.hut	maryann.girl.hut	7104
ginger.girl.hut	skipper.crew.hut	1120
gilligan.crew.hut	maryann.girl.hut	6183
maryann.girl.hut	fileserver.copyroom.hut	8347
maryann.girl.hut	ginger.girl.hut	3838
maryann.girl.hut	fileserver.copyroom.hut	4781
professor.hut	skipper.crew.hut	1110
fileserver.copyroom.hut	maryann.girl.hut	2224
gilligan.crew.hut	laser3.copyroom.hut	1710
ginger.girl.hut	skipper.crew.hut	4953
maryann.girl.hut	ginger.girl.hut	4776
gilligan.crew.hut	laser3.copyroom.hut	5344
maryann.girl.hut	fileserver.copyroom.hut	4427
professor.hut	professor.hut	5587
gilligan.crew.hut	skipper.crew.hut	8268
maryann.girl.hut	skipper.crew.hut	3924
laser3.copyroom.hut	professor.hut	5696
skipper.crew.hut	fileserver.copyroom.hut	2486
gilligan.crew.hut	fileserver.copyroom.hut	4426
professor.hut	maryann.girl.hut	2866
laser3.copyroom.hut	fileserver.copyroom.hut	2550
skipper.crew.hut	ginger.girl.hut	6183
gilligan.crew.hut	professor.hut	3986
professor.hut	laser3.copyroom.hut	1194
gilligan.crew.hut	maryann.girl.hut	1423
laser3.copyroom.hut	fileserver.copyroom.hut	893
skipper.crew.hut	professor.hut	3612
ginger.girl.hut	professor.hut	6874
fileserver.copyroom.hut	fileserver.copyroom.hut	8696
gilligan.crew.hut	professor.hut	2763
fileserver.copyroom.hut	laser3.copyroom.hut	9508
skipper.crew.hut	professor.hut	4812
professor.hut	laser3.copyroom.hut	9998
professor.hut	skipper.crew.hut	6192
skipper.crew.hut	maryann.girl.hut	5715
ginger.girl.hut	fileserver.copyroom.hut	9303
professor.hut	laser3.copyroom.hut	9976
gilligan.crew.hut	laser3.copyroom.hut	291
skipper.crew.hut	fileserver.copyroom.hut	6717
laser3.copyroom.hut	professor.hut	9297
skipper.crew.hut	ginger.girl.hut	4871
gilligan.crew.hut	skipper.crew.hut	7519
maryann.girl.hut	professor.hut	404
skipper.crew.hut	skipper.crew.hut	8769
laser3.copyroom.hut	skipper.crew.hut	8079
gilligan.crew.hut	laser3.copyroom.hut	2017
ginger.girl.hut	maryann.girl.hut	2401
professor.hut	professor.hut	3786
skipper.crew.hut	professor.hut	5772
professor.hut	ginger.girl.hut	7271
ginger.girl.hut	ginger.girl.hut	3089
ginger.girl.hut	ginger.girl.hut	4404
ginger.girl.hut	ginger.girl.hut	7929
skipper.crew.hut	gilligan.crew.hut	7439
maryann.girl.hut	gilligan.crew.hut	7778
maryann.girl.hut	professor.hut	1495
professor.hut	skipper.crew.hut	5202
professor.hut	skipper.crew.hut	7412
professor.hut	gilligan.crew.hut	1270
ginger.girl.hut	ginger.girl.hut	2692
laser3.copyroom.hut	professor.hut	4564
fileserver.copyroom.hut	ginger.girl.hut	6428
skipper.crew.hut	fileserver.copyroom.hut	4877
laser3.copyroom.hut	gilligan.crew.hut	5519
maryann.girl.hut	maryann.girl.hut	5565
skipper.crew.hut	gilligan.crew.hut	4536
laser3.copyroom.hut	gilligan.crew.hut	5524
ginger.girl.hut	fileserver.copyroom.hut	995
laser3.copyroom.hut	gilligan.crew.hut	3373
fileserver.copyroom.hut	gilligan.crew.hut	679
professor.hut	fileserver.copyroom.hut	8291
professor.hut	professor.hut	4879
ginger.girl.hut	fileserver.copyroom.hut	6844
ginger.girl.hut	ginger.girl.hut	3282
maryann.girl.hut	fileserver.copyroom.hut	258
gilligan.crew.hut	gilligan.crew.hut	2410
fileserver.copyroom.hut	gilligan.crew.hut	7341
maryann.girl.hut	professor.hut	6699
laser3.copyroom.hut	professor.hut	1093
fileserver.copyroom.hut	skipper.crew.hut	3020
maryann.girl.hut	skipper.crew.hut	2458
skipper.crew.hut	gilligan.crew.hut	9414
gilligan.crew.hut	laser3.copyroom.hut	5086
ginger.girl.hut	laser3.copyroom.hut	4820
ginger.girl.hut	skipper.crew.hut	4412
skipper.crew.hut	gilligan.crew.hut	7369
professor.hut	laser3.copyroom.hut	7531
maryann.girl.hut	fileserver.copyroom.hut	1525
maryann.girl.hut	gilligan.crew.hut	4621
fileserver.copyroom.hut	gilligan.crew.hut	209
fileserver.copyroom.hut	fileserver.copyroom.hut	1992
skipper.crew.hut	professor.hut	2314
gilligan.crew.hut	skipper.crew.hut	8487
fileserver.copyroom.hut	professor.hut	1556
maryann.girl.hut	professor.hut	2242
professor.hut	maryann.girl.hut	4482
skipper.crew.hut	gilligan.crew.hut	147
maryann.girl.hut	maryann.girl.hut	901
skipper.crew.hut	skipper.crew.hut	6034
maryann.girl.hut	laser3.copyroom.hut	9739
fileserver.copyroom.hut	fileserver.copyroom.hut	8905
laser3.copyroom.hut	ginger.girl.hut	3438
maryann.girl.hut	maryann.girl.hut	6420
fileserver.copyroom.hut	professor.hut	3848
fileserver.copyroom.hut	gilligan.crew.hut	3186
maryann.girl.hut	laser3.copyroom.hut	1662
ginger.girl.hut	laser3.copyroom.hut	8509
skipper.crew.hut	maryann.girl.hut	855
fileserver.copyroom.hut	professor.hut	5539
fileserver.copyroom.hut	maryann.girl.hut	5015
laser3.copyroom.hut	skipper.crew.hut	5417
fileserver.copyroom.hut	ginger.girl.hut	3234
skipper.crew.hut	ginger.girl.hut	2908
professor.hut	maryann.girl.hut	43
fileserver.copyroom.hut	laser3.copyroom.hut	991
professor.hut	skipper.crew.hut	7512
